X_INDEX;Y_INDEX;GRID005ID;AOI;X_MIN;X_CENTER;X_MAX;Y_MIN;Y_CENTER;Y_MAX;SHAPE_AREA;SHAPE_LENG;INDEX_LABE;PRE_1980;POST_1980;LOW_RISE;MID_RISE;HIGH_RISE;MODERATE;M5;M2_ADOBE;STONE;ALL_YEAR;TYPE;RISE;TOTAL;RC_L;M1_L;M2_L;M5_L;RC_M;M1_M;M2_M;M5_M;RC_H;M1_H;M2_H;M5_H;TOTAL_BLD;POPULATION
583;810;5830810;1;29.150000;29.175000;29.200000;40.500000;40.525000;40.550000;0.002500;0.200000;0;3.269166;4.752261;5.720159;2.188564;0.112704;5.927165;1.724936;0.120649;0.248677;8.021427;15.794177000000000;8.021427;8.021427;4.226720;0.177334;0.086036;1.230069;1.617166;0.067849;0.032918;0.470631;0.083279;0.003494;0.001695;0.024236;8.021427;75
584;810;5840810;1;29.200000;29.225000;29.250000;40.500000;40.525000;40.550000;0.002500;0.200000;0;4.931947;5.950593;8.706232;2.014652;0.161655;6.633611;3.261852;0.360540;0.626537;10.882539;21.138542000000000;10.882539;10.882539;5.307011;0.501241;0.288439;2.609542;1.228060;0.115989;0.066746;0.603857;0.098539;0.009307;0.005356;0.048453;10.882540;98
585;810;5850810;1;29.250000;29.275000;29.300000;40.500000;40.525000;40.550000;0.002500;0.200000;0;31.622730;35.335502;56.096062;9.853362;1.008808;37.069951;22.553356;2.726281;4.608644;66.958232;129.307820000000000;66.958232;66.958232;31.056349;3.861016;2.284016;18.894681;5.455097;0.678194;0.401191;3.318881;0.558504;0.069435;0.041075;0.339794;66.958233;594
586;810;5860810;1;29.300000;29.325000;29.350000;40.500000;40.525000;40.550000;0.002500;0.200000;0;894.938760;974.274647;1576.164162;263.548503;29.500741;1017.329924;636.816633;80.694316;134.372533;1869.213407;3604.054280000000000;1869.213407;1869.213407;857.836222;113.306041;68.043322;536.978577;143.437757;18.945766;11.377442;89.787538;16.055945;2.120726;1.273553;10.050518;1869.213407;16399
587;810;5870810;1;29.350000;29.375000;29.400000;40.500000;40.525000;40.550000;0.002500;0.200000;0;342.747431;371.283221;602.828506;99.835523;11.366624;387.339571;243.786264;31.158857;51.745960;714.030652;1376.315345000000000;714.030653;714.030653;327.015842;43.687115;26.306220;205.819328;54.157687;7.235102;4.356621;34.086112;6.166042;0.823742;0.496017;3.880823;714.030651;6251
588;810;5880810;1;29.400000;29.425000;29.450000;40.500000;40.525000;40.550000;0.002500;0.200000;0;97.653719;105.783980;171.754592;28.444590;3.238516;110.358667;69.458246;8.877611;14.743175;203.437698;392.132221000000000;203.437698;203.437698;93.171560;12.447093;7.495024;58.640915;15.430311;2.061386;1.241265;9.711628;1.756795;0.234696;0.141322;1.105703;203.437698;1781
589;810;5890810;1;29.450000;29.475000;29.500000;40.500000;40.525000;40.550000;0.002500;0.200000;0;55.379012;59.989649;97.401305;16.130807;1.836549;62.583934;39.389478;5.034456;8.360792;115.368661;222.376529000000000;115.368661;115.368661;52.837199;7.058694;4.250396;33.255015;8.750464;1.169003;0.703916;5.507423;0.996271;0.133095;0.080143;0.627039;115.368658;1010
590;810;5900810;1;29.500000;29.525000;29.550000;40.500000;40.525000;40.550000;0.002500;0.200000;0;22.656538;43.442140;61.431836;4.377182;0.289661;41.973424;17.632032;3.974996;2.518227;66.098679;129.679130000000000;66.098679;66.098679;39.009925;2.340430;3.694345;16.387137;2.779561;0.166762;0.263232;1.167627;0.183938;0.011035;0.017419;0.077268;66.098679;621
591;810;5910810;1;29.550000;29.575000;29.600000;40.500000;40.525000;40.550000;0.002500;0.200000;0;26.424322;60.779232;84.340646;2.813549;0.049360;56.600043;22.228680;5.890353;2.484479;87.203555;171.922631000000000;87.203555;87.203555;54.741853;2.402913;5.696972;21.498908;1.826152;0.080160;0.190047;0.717189;0.032038;0.001406;0.003334;0.012582;87.203554;832
592;810;5920810;1;29.600000;29.625000;29.650000;40.500000;40.525000;40.550000;0.002500;0.200000;0;25.280942;58.149315;80.691226;2.691806;0.047225;54.150959;21.266845;5.635478;2.376975;83.430257;164.483539000000000;83.430257;83.430257;52.373173;2.298939;5.450464;20.568650;1.747135;0.076691;0.181824;0.686157;0.030651;0.001345;0.003190;0.012038;83.430257;796
593;810;5930810;1;29.650000;29.675000;29.700000;40.500000;40.525000;40.550000;0.002500;0.200000;0;15.213018;34.991836;48.556619;1.619817;0.028418;32.585792;12.797501;3.391196;1.430365;50.204854;98.979343000000000;50.204854;50.204854;31.515994;1.383405;3.279862;12.377357;1.051353;0.046150;0.109414;0.412901;0.018445;0.000810;0.001920;0.007244;50.204855;479
594;810;5940810;1;29.700000;29.725000;29.750000;40.500000;40.525000;40.550000;0.002500;0.200000;0;19.246559;44.269483;61.430798;2.049291;0.035952;41.225506;16.190599;4.290329;1.809608;63.516042;125.222475000000000;63.516042;63.516042;39.872065;1.750198;4.149477;15.659058;1.330106;0.058385;0.138424;0.522376;0.023335;0.001024;0.002428;0.009164;63.516040;606
595;810;5950810;1;29.750000;29.775000;29.800000;40.500000;40.525000;40.550000;0.002500;0.200000;0;24.010516;55.227177;76.636305;2.556537;0.044852;51.429748;20.198137;5.352282;2.257527;79.237694;156.217861000000000;79.237694;79.237694;49.741300;2.183412;5.176566;19.535028;1.659337;0.072837;0.172687;0.651676;0.029111;0.001278;0.003030;0.011433;79.237695;756
596;810;5960810;1;29.800000;29.825000;29.850000;40.500000;40.525000;40.550000;0.002500;0.200000;0;30.267310;69.618582;96.606619;3.222734;0.056539;64.831598;25.461479;6.747009;2.845806;99.885892;196.925978000000000;99.885892;99.885892;62.703164;2.752377;6.525504;24.625574;2.091736;0.091818;0.217687;0.821493;0.036697;0.001611;0.003819;0.014412;99.885892;953
597;810;5970810;1;29.850000;29.875000;29.900000;40.500000;40.525000;40.550000;0.002500;0.200000;0;17.404502;40.032522;55.551355;1.853157;0.032511;37.279879;14.641022;3.879708;1.636413;57.437023;113.237634000000000;57.437024;57.437024;36.055974;1.582690;3.752337;14.160355;1.202804;0.052797;0.125175;0.472380;0.021102;0.000926;0.002196;0.008287;57.437023;548
598;810;5980810;1;29.900000;29.925000;29.950000;40.500000;40.525000;40.550000;0.002500;0.200000;0;21.613477;47.934805;66.674842;2.751193;0.122246;45.032570;17.811252;4.409051;2.295409;69.548282;136.801155000000000;69.548282;69.548282;43.172016;2.200572;4.226888;17.075366;1.781400;0.090802;0.174413;0.704578;0.079155;0.004035;0.007750;0.031307;69.548282;654
599;810;5990810;1;29.950000;29.975000;30.000000;40.500000;40.525000;40.550000;0.002500;0.200000;0;34.836426;55.074930;84.305009;5.252629;0.353718;45.602797;28.291182;11.268130;4.749248;89.911356;175.073464000000000;89.911356;89.911356;42.759273;4.453112;10.565515;26.527109;2.664119;0.277451;0.658285;1.652773;0.179405;0.018684;0.044330;0.111300;89.911356;933
600;810;6000810;1;30.000000;30.025000;30.050000;40.500000;40.525000;40.550000;0.002500;0.200000;0;78.636202;96.410138;166.294023;8.415689;0.336628;63.285984;63.959240;41.203215;6.597901;175.046340;343.494779000000000;175.046340;175.046340;60.121685;6.268006;39.143055;60.761278;3.042595;0.317207;1.980924;3.074963;0.121704;0.012688;0.079237;0.122999;175.046341;2132
601;810;6010810;1;30.050000;30.075000;30.100000;40.500000;40.525000;40.550000;0.002500;0.200000;0;37.953437;46.531953;80.261121;4.061798;0.162472;30.544718;30.869662;19.886561;3.184449;84.485390;165.786331000000000;84.485390;84.485390;29.017482;3.025227;18.892233;29.326179;1.468496;0.153099;0.956085;1.484118;0.058740;0.006124;0.038243;0.059365;84.485391;1029
602;810;6020810;1;30.100000;30.125000;30.150000;40.500000;40.525000;40.550000;0.002500;0.200000;0;67.644876;82.934471;143.050380;7.239392;0.289576;54.440225;55.019377;35.444062;5.675683;150.579347;295.483011000000000;150.579347;150.579347;51.718214;5.391899;33.671859;52.268408;2.617319;0.272869;1.704041;2.645162;0.104693;0.010915;0.068162;0.105806;150.579347;1834
603;810;6030810;1;30.150000;30.175000;30.200000;40.500000;40.525000;40.550000;0.002500;0.200000;0;335.089169;410.828501;708.621786;35.861426;1.434457;269.677927;272.546841;175.577544;28.115358;745.917670;1463.719981000000000;745.917670;745.917670;256.194030;26.709590;166.798667;258.919499;12.965285;1.351700;8.441228;13.103213;0.518611;0.054068;0.337649;0.524129;745.917669;9085
604;810;6040810;1;30.200000;30.225000;30.250000;40.500000;40.525000;40.550000;0.002500;0.200000;0;118.655154;145.474470;250.923143;12.698540;0.507942;95.493018;96.508901;62.172050;9.955655;264.129624;518.303592000000000;264.129624;264.129624;90.718367;9.457872;59.063447;91.683456;4.591010;0.478637;2.989041;4.639851;0.183640;0.019145;0.119562;0.185594;264.129622;3217
605;810;6050810;1;30.250000;30.275000;30.300000;40.500000;40.525000;40.550000;0.002500;0.200000;0;593.712358;821.454669;1406.790804;8.185877;0.315470;1075.822028;252.664779;46.951035;40.002946;1415.167026;2790.604867000000000;1415.292151;1415.292151;1069.359802;39.762657;46.669010;251.147077;6.222424;0.231372;0.271559;1.461382;0.239802;0.008917;0.010465;0.056319;1415.440786;14057
606;810;6060810;1;30.300000;30.325000;30.350000;40.500000;40.525000;40.550000;0.002500;0.200000;0;503.028137;707.216893;1210.076713;0.289354;0.000000;983.301393;186.428608;8.065095;32.714751;1210.245030;2388.040126000000000;1210.366067;1210.366067;983.066322;32.706930;8.063167;186.384040;0.235071;0.007821;0.001928;0.044568;0.000000;0.000000;0.000000;0.000000;1210.509847;11665
607;810;6070810;1;30.350000;30.375000;30.400000;40.500000;40.525000;40.550000;0.002500;0.200000;0;34.757066;48.865625;83.611061;0.019993;0.000000;67.941868;12.881409;0.557263;2.260448;83.622691;165.003231000000000;83.631054;83.631054;67.925626;2.259907;0.557130;12.878330;0.016242;0.000540;0.000133;0.003079;0.000000;0.000000;0.000000;0.000000;83.640987;806
608;810;6080810;1;30.400000;30.425000;30.450000;40.500000;40.525000;40.550000;0.002500;0.200000;0;6.684098;9.397301;16.079163;0.003845;0.000000;13.065835;2.477211;0.107167;0.434705;16.081399;31.731613000000000;16.083008;16.083008;13.062712;0.434601;0.107141;2.476619;0.003124;0.000104;0.000026;0.000592;0.000000;0.000000;0.000000;0.000000;16.084919;155
609;810;6090810;1;30.450000;30.475000;30.500000;40.500000;40.525000;40.550000;0.002500;0.200000;0;46.406464;65.243737;111.641871;0.019497;0.000000;92.444761;15.778311;0.682586;2.768801;111.650201;220.555859000000000;111.661368;111.661368;92.428620;2.768317;0.682467;15.775556;0.016142;0.000483;0.000119;0.002755;0.000000;0.000000;0.000000;0.000000;111.674459;1031
610;810;6100810;1;30.500000;30.525000;30.550000;40.500000;40.525000;40.550000;0.002500;0.200000;0;31.881184;44.822367;76.710924;0.000298;0.000000;65.003711;9.612224;0.415834;1.686768;76.703550;151.735320000000000;76.711222;76.711222;65.003458;1.686762;0.415833;9.612187;0.000252;0.000007;0.000002;0.000037;0.000000;0.000000;0.000000;0.000000;76.718538;669
611;810;6110810;1;30.550000;30.575000;30.600000;40.500000;40.525000;40.550000;0.002500;0.200000;0;15.371885;21.611628;36.987212;0.000000;0.000000;31.135999;4.803218;0.207792;0.842876;36.983513;73.130522000000000;36.987212;36.987212;31.135999;0.842876;0.207792;4.803218;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;36.989885;355
612;810;6120810;1;30.600000;30.625000;30.650000;40.500000;40.525000;40.550000;0.002500;0.200000;0;43.140991;60.652745;103.804117;0.000000;0.000000;86.098999;14.531992;0.628669;2.550094;103.793736;205.053397000000000;103.804117;103.804117;86.098999;2.550094;0.628669;14.531992;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;103.809754;1063
613;810;6130810;1;30.650000;30.675000;30.700000;40.500000;40.525000;40.550000;0.002500;0.200000;0;24.579763;31.303277;55.887053;0.000000;0.000000;48.827293;5.757191;0.247354;1.057396;55.883040;110.714878000000000;55.887053;55.887053;48.827293;1.057396;0.247354;5.757191;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;55.889234;490
614;810;6140810;1;30.700000;30.725000;30.750000;40.500000;40.525000;40.550000;0.002500;0.200000;0;6.265727;8.685540;14.952703;0.000000;0.000000;12.496221;2.014812;0.087098;0.355351;14.951267;29.549398000000000;14.952703;14.952703;12.496221;0.355351;0.087098;2.014812;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;14.953482;150
615;810;6150810;1;30.750000;30.775000;30.800000;40.500000;40.525000;40.550000;0.002500;0.200000;0;6.671634;9.256212;15.929379;0.000000;0.000000;13.306313;2.151541;0.093013;0.379345;15.927846;31.478713000000000;15.929379;15.929379;13.306313;0.379345;0.093013;2.151541;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.930212;160
616;810;6160810;1;30.800000;30.825000;30.850000;40.500000;40.525000;40.550000;0.002500;0.200000;0;6.259534;7.358800;13.618998;0.000000;0.000000;12.391515;0.990961;0.042113;0.194769;13.618334;27.042924000000000;13.618998;13.618998;12.391515;0.194769;0.042113;0.990961;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;13.619358;103
617;810;6170810;1;30.850000;30.875000;30.900000;40.500000;40.525000;40.550000;0.002500;0.200000;0;6.205990;6.703789;12.903617;0.006474;0.000000;11.976714;0.696563;0.026939;0.210366;12.909779;25.609995000000000;12.910091;12.910091;11.970708;0.210260;0.026926;0.696213;0.006006;0.000105;0.000014;0.000349;0.000000;0.000000;0.000000;0.000000;12.910581;84
618;810;6180810;1;30.900000;30.925000;30.950000;40.500000;40.525000;40.550000;0.002500;0.200000;0;8.198962;8.149915;16.322300;0.026577;0.000000;15.029111;0.854211;0.026422;0.440449;16.348877;32.258621000000000;16.348876;16.348876;15.004679;0.439733;0.026379;0.852823;0.024431;0.000716;0.000043;0.001389;0.000000;0.000000;0.000000;0.000000;16.350193;94
619;810;6190810;1;30.950000;30.975000;31.000000;40.500000;40.525000;40.550000;0.002500;0.200000;0;5.891586;5.856342;11.727825;0.020103;0.000000;10.758046;0.640702;0.019818;0.330359;11.747928;23.166493000000000;11.747928;11.747928;10.739636;0.329793;0.019784;0.639605;0.018409;0.000565;0.000034;0.001096;0.000000;0.000000;0.000000;0.000000;11.748922;68
576;811;5760811;1;28.800000;28.825000;28.850000;40.550000;40.575000;40.600000;0.002500;0.200000;0;13.474357;36.645439;39.532801;10.442627;0.144368;29.306726;18.551302;1.058699;1.203068;50.119796;99.036524000000000;50.119796;50.119796;23.116155;0.948939;0.835066;14.632640;6.106154;0.250663;0.220584;3.865226;0.084417;0.003465;0.003050;0.053436;50.119795;198
577;811;5770811;1;28.850000;28.875000;28.900000;40.550000;40.575000;40.600000;0.002500;0.200000;0;23.546099;64.036981;69.082573;18.248227;0.252280;51.212766;32.417933;1.850051;2.102330;87.583080;173.063830000000000;87.583080;87.583080;40.394899;1.658247;1.459257;25.570170;10.670351;0.438028;0.385464;6.754385;0.147516;0.006056;0.005329;0.093379;87.583081;346
578;811;5780811;1;28.900000;28.925000;28.950000;40.550000;40.575000;40.600000;0.002500;0.200000;0;26.983966;67.550625;68.738138;23.574695;2.221758;66.593344;24.117721;0.886897;2.936628;94.534591;186.132554000000000;94.534591;94.534591;48.421455;2.135285;0.644882;17.536515;16.606808;0.732326;0.221171;6.014390;1.565081;0.069017;0.020844;0.566816;94.534590;441
579;811;5790811;1;28.950000;28.975000;29.000000;40.550000;40.575000;40.600000;0.002500;0.200000;0;23.391596;57.152473;57.075622;21.077153;2.391294;59.630623;17.768909;0.471893;2.672643;80.544068;158.415494000000000;80.544068;80.544068;42.255810;1.893904;0.334396;12.591511;15.604424;0.699390;0.123487;4.649852;1.770389;0.079349;0.014010;0.527546;80.544068;393
580;811;5800811;1;29.000000;29.025000;29.050000;40.550000;40.575000;40.600000;0.002500;0.200000;0;20.974096;47.406250;47.167889;18.842546;2.369911;53.128528;12.608337;0.230522;2.412959;68.380346;134.347732000000000;68.380346;68.380346;36.647380;1.664428;0.159011;8.697070;14.639831;0.664903;0.063521;3.474290;1.841317;0.083628;0.007989;0.436977;68.380345;375
581;811;5810811;1;29.050000;29.075000;29.100000;40.550000;40.575000;40.600000;0.002500;0.200000;0;89.839406;200.367230;199.272902;80.641023;10.292711;227.242245;51.760221;0.862293;10.341877;290.206636;570.071395000000000;290.206636;290.206636;156.037857;7.101339;0.592101;35.541604;63.144825;2.873744;0.239609;14.382845;8.059563;0.366794;0.030583;1.835771;290.206635;1622
582;811;5820811;1;29.100000;29.125000;29.150000;40.550000;40.575000;40.600000;0.002500;0.200000;0;25.357637;54.782653;61.603652;16.610542;1.923662;66.815899;11.044074;0.234055;2.044178;80.140290;158.234319000000000;80.137857;80.137857;51.362784;1.571403;0.179923;8.489812;13.849239;0.423706;0.048514;2.289156;1.603876;0.049069;0.005618;0.265106;80.138206;512
583;811;5830811;1;29.150000;29.175000;29.200000;40.550000;40.575000;40.600000;0.002500;0.200000;0;4.056438;8.175286;11.092149;1.127745;0.010895;10.944079;1.186679;0.016361;0.083804;12.231724;24.378844000000000;12.230789;12.230789;9.925227;0.076002;0.014838;1.076204;1.009103;0.007727;0.001509;0.109418;0.009749;0.000075;0.000015;0.001057;12.230924;103
584;811;5840811;1;29.200000;29.225000;29.250000;40.550000;40.575000;40.600000;0.002500;0.200000;0;4.829182;8.228802;9.819242;3.189349;0.049393;9.157382;3.604246;0.026813;0.269542;13.057984;25.846425000000000;13.057984;13.057984;6.886098;0.202688;0.020163;2.710293;2.236646;0.065834;0.006549;0.880320;0.034638;0.001020;0.000101;0.013633;13.057983;136
585;811;5850811;1;29.250000;29.275000;29.300000;40.550000;40.575000;40.600000;0.002500;0.200000;0;12.392370;21.116279;25.197577;8.184324;0.126748;23.499149;9.249010;0.068806;0.691684;33.508649;66.325614000000000;33.508649;33.508649;17.670710;0.520127;0.051740;6.955000;5.739552;0.168940;0.016806;2.259025;0.088887;0.002616;0.000260;0.034985;33.508648;349
586;811;5860811;1;29.300000;29.325000;29.350000;40.550000;40.575000;40.600000;0.002500;0.200000;0;27.958238;45.856443;56.161248;17.298472;0.354962;50.784253;20.729828;0.434222;1.866379;73.814682;145.762984000000000;73.814682;73.814682;38.638750;1.420018;0.330374;15.772106;11.901290;0.437386;0.101760;4.858035;0.244213;0.008975;0.002088;0.099686;73.814681;759
587;811;5870811;1;29.350000;29.375000;29.400000;40.550000;40.575000;40.600000;0.002500;0.200000;0;8.881995;15.054244;19.618234;4.175816;0.142189;16.271882;6.063982;0.586278;1.014097;23.936239;46.858380000000000;23.936238;23.936238;13.336498;0.831158;0.480516;4.970063;2.838724;0.176915;0.102280;1.057897;0.096660;0.006024;0.003483;0.036022;23.936240;251
588;811;5880811;1;29.400000;29.425000;29.450000;40.550000;40.575000;40.600000;0.002500;0.200000;0;11.295891;29.799007;36.931779;4.123450;0.039669;28.549915;9.131312;0.591945;2.821727;41.094898;79.368069000000000;41.094898;41.094898;25.657666;2.535872;0.531978;8.206264;2.864690;0.283131;0.059396;0.916233;0.027559;0.002724;0.000571;0.008814;41.094898;411
589;811;5890811;1;29.450000;29.475000;29.500000;40.550000;40.575000;40.600000;0.002500;0.200000;0;24.908621;63.238180;81.334121;6.457824;0.354856;57.994050;20.804000;1.307816;8.040936;88.146802;168.252667000000000;88.146801;88.146801;53.511812;7.419469;1.206738;19.196103;4.248769;0.589096;0.095813;1.524146;0.233469;0.032371;0.005265;0.083752;88.146803;791
590;811;5900811;1;29.500000;29.525000;29.550000;40.550000;40.575000;40.600000;0.002500;0.200000;0;281.118679;419.891830;487.080018;202.388961;11.541529;552.894215;105.522554;9.343143;33.250596;701.010509;1368.770421000000000;701.010509;701.010509;384.165032;23.103364;6.491854;73.319768;159.626260;9.599790;2.697462;30.465449;9.102923;0.547442;0.153827;1.737337;701.010508;6816
591;811;5910811;1;29.550000;29.575000;29.600000;40.550000;40.575000;40.600000;0.002500;0.200000;0;44.007226;65.731223;76.249079;31.682622;1.806748;86.551846;16.518841;1.462606;5.205156;109.738449;214.271743000000000;109.738450;109.738450;60.138435;3.616675;1.016256;11.477713;24.988410;1.502782;0.422269;4.769160;1.425001;0.085698;0.024081;0.271968;109.738448;1067
592;811;5920811;1;29.600000;29.625000;29.650000;40.550000;40.575000;40.600000;0.002500;0.200000;0;15.819527;24.345945;28.707237;10.843602;0.614634;31.269085;6.352387;0.694445;1.849556;40.165472;78.481388000000000;40.165472;40.165472;22.348773;1.321922;0.496336;4.540205;8.441815;0.499331;0.187481;1.714974;0.478497;0.028303;0.010627;0.097208;40.165472;390
593;811;5930811;1;29.650000;29.675000;29.700000;40.550000;40.575000;40.600000;0.002500;0.200000;0;10.726941;18.686059;23.405548;5.696487;0.310965;21.676064;5.565254;0.983026;1.188656;29.413000;57.637343000000000;29.413000;29.413000;17.248841;0.945880;0.782248;4.428580;4.198056;0.230210;0.190385;1.077836;0.229167;0.012567;0.010393;0.058838;29.413001;284
594;811;5940811;1;29.700000;29.725000;29.750000;40.550000;40.575000;40.600000;0.002500;0.200000;0;4.128847;9.496863;13.178376;0.439622;0.007713;8.843857;3.473271;0.920378;0.388204;13.625710;26.863216000000000;13.625710;13.625710;8.553511;0.375459;0.890162;3.359243;0.285340;0.012525;0.029695;0.112062;0.005006;0.000220;0.000521;0.001966;13.625710;130
595;811;5950811;1;29.750000;29.775000;29.800000;40.550000;40.575000;40.600000;0.002500;0.200000;0;5.653291;13.003272;18.044065;0.601938;0.010560;12.109165;4.755664;1.260198;0.531536;18.656563;36.781590000000000;18.656563;18.656563;11.711619;0.514086;1.218826;4.599534;0.390692;0.017150;0.040659;0.153437;0.006854;0.000301;0.000713;0.002692;18.656563;178
596;811;5960811;1;29.800000;29.825000;29.850000;40.550000;40.575000;40.600000;0.002500;0.200000;0;18.202957;40.799068;56.386101;2.544197;0.071728;38.278026;15.194027;3.789253;1.740720;59.002025;116.263330000000000;59.002025;59.002025;36.580924;1.663543;3.621252;14.520382;1.650568;0.075061;0.163394;0.655174;0.046534;0.002116;0.004607;0.018471;59.002026;572
597;811;5970811;1;29.850000;29.875000;29.900000;40.550000;40.575000;40.600000;0.002500;0.200000;0;8.550918;18.511385;25.439901;1.565645;0.056757;17.545909;7.064908;1.615903;0.835583;27.062304;53.289024000000000;27.062304;27.062304;16.494020;0.785490;1.519029;6.641363;1.015090;0.048341;0.093485;0.408729;0.036799;0.001752;0.003389;0.014817;27.062304;268
598;811;5980811;1;29.900000;29.925000;29.950000;40.550000;40.575000;40.600000;0.002500;0.200000;0;19.644619;31.891246;45.059659;5.712905;0.763300;35.447063;12.007563;1.696106;2.385132;51.535865;100.686597000000000;51.535865;51.535865;30.992642;2.085407;1.482966;10.498644;3.929413;0.264399;0.188018;1.331074;0.525008;0.035326;0.025121;0.177845;51.535863;401
599;811;5990811;1;29.950000;29.975000;30.000000;40.550000;40.575000;40.600000;0.002500;0.200000;0;10.194927;14.837984;21.188953;3.366684;0.477274;17.364304;5.724147;0.649194;1.295266;25.032911;48.770555000000000;25.032911;25.032911;14.697908;1.096370;0.549506;4.845169;2.335331;0.174201;0.087310;0.769842;0.331065;0.024695;0.012377;0.109136;25.032910;183
600;811;6000811;1;30.000000;30.025000;30.050000;40.550000;40.575000;40.600000;0.002500;0.200000;0;7.260694;9.549208;15.251812;1.406973;0.151118;8.378865;5.194676;2.505396;0.730966;16.809902;32.888839000000000;16.809903;16.809903;7.602237;0.663213;2.273174;4.713188;0.701303;0.061181;0.209699;0.434789;0.075325;0.006571;0.022523;0.046699;16.809902;171
601;811;6010811;1;30.050000;30.075000;30.100000;40.550000;40.575000;40.600000;0.002500;0.200000;0;18.813760;23.343658;39.741988;2.283445;0.131986;16.227919;14.997617;9.301143;1.630739;42.157419;82.684098000000000;42.157419;42.157419;15.298132;1.537305;8.768229;14.138321;0.878981;0.088329;0.503794;0.812342;0.050806;0.005105;0.029120;0.046954;42.157418;499
602;811;6020811;1;30.100000;30.125000;30.150000;40.550000;40.575000;40.600000;0.002500;0.200000;0;28.144313;34.532109;59.513328;3.037716;0.125377;22.753819;22.862353;14.693859;2.366391;62.676422;122.986454000000000;62.676422;62.676422;21.605501;2.246966;13.952303;21.708558;1.102801;0.114691;0.712162;1.108062;0.045517;0.004734;0.029393;0.045734;62.676422;762
603;811;6030811;1;30.150000;30.175000;30.200000;40.550000;40.575000;40.600000;0.002500;0.200000;0;6.258349;7.703937;13.284863;0.651411;0.026053;5.235043;5.013898;3.191589;0.521847;13.962285;27.402815000000000;13.962327;13.962327;4.981034;0.496526;3.036731;4.770619;0.244241;0.024347;0.148903;0.233923;0.009768;0.000974;0.005955;0.009356;13.962377;169
604;811;6040811;1;30.200000;30.225000;30.250000;40.550000;40.575000;40.600000;0.002500;0.200000;0;9.041183;12.512117;21.427487;0.122985;0.004737;16.400908;3.840685;0.707007;0.608878;21.553300;42.501900000000000;21.555209;21.555209;16.303726;0.605270;0.702818;3.817927;0.093577;0.003474;0.004034;0.021913;0.003604;0.000134;0.000155;0.000844;21.557476;214
605;811;6050811;1;30.250000;30.275000;30.300000;40.550000;40.575000;40.600000;0.002500;0.200000;0;21.518315;30.253012;51.764127;0.012378;0.000000;42.063232;7.974961;0.345005;1.399457;51.771327;102.154525000000000;51.776505;51.776505;42.053177;1.399123;0.344923;7.973054;0.010056;0.000335;0.000082;0.001907;0.000000;0.000000;0.000000;0.000000;51.782657;499
606;811;6060811;1;30.300000;30.325000;30.350000;40.550000;40.575000;40.600000;0.002500;0.200000;0;80.682922;113.433665;194.089589;0.046411;0.000000;157.716086;29.902114;1.293596;5.247264;194.116586;383.028383000000000;194.136000;194.136000;157.678382;5.246010;1.293287;29.894966;0.037704;0.001254;0.000309;0.007148;0.000000;0.000000;0.000000;0.000000;194.159060;1871
607;811;6070811;1;30.350000;30.375000;30.400000;40.550000;40.575000;40.600000;0.002500;0.200000;0;33.204626;46.683019;79.876535;0.019100;0.000000;64.907214;12.306055;0.532373;2.159484;79.887645;157.633287000000000;79.895635;79.895635;64.891697;2.158967;0.532245;12.303114;0.015517;0.000516;0.000127;0.002942;0.000000;0.000000;0.000000;0.000000;79.905125;770
608;811;6080811;1;30.400000;30.425000;30.450000;40.550000;40.575000;40.600000;0.002500;0.200000;0;25.603575;35.996556;61.591830;0.014462;0.000000;49.896479;9.614037;0.415913;1.687085;61.600131;121.526560000000000;61.606292;61.606292;49.884766;1.686689;0.415816;9.611781;0.011713;0.000396;0.000098;0.002257;0.000000;0.000000;0.000000;0.000000;61.613516;594
609;811;6090811;1;30.450000;30.475000;30.500000;40.550000;40.575000;40.600000;0.002500;0.200000;0;7.420282;10.432316;17.853044;0.001340;0.000000;12.827710;4.125348;0.178467;0.723921;17.852598;34.984122000000000;17.854383;17.854383;12.826747;0.723867;0.178454;4.125038;0.000962;0.000054;0.000013;0.000310;0.000000;0.000000;0.000000;0.000000;17.855445;175
610;811;6100811;1;30.500000;30.525000;30.550000;40.550000;40.575000;40.600000;0.002500;0.200000;0;29.034824;40.820615;69.862426;0.000000;0.000000;47.192069;18.603294;0.804799;3.264529;69.855439;136.455601000000000;69.862426;69.862426;47.192069;3.264529;0.804799;18.603294;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;69.864691;690
611;811;6110811;1;30.550000;30.575000;30.600000;40.550000;40.575000;40.600000;0.002500;0.200000;0;14.229929;20.006130;34.239483;0.000000;0.000000;25.173177;7.440217;0.321872;1.305619;34.236059;67.171325000000000;34.239483;34.239483;25.173177;1.305619;0.321872;7.440217;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;34.240885;343
