    13.290		          -0.037
    13.300		          -0.011
    13.310		           0.017
    13.320		           0.042
    13.330		           0.062
    13.340		           0.076
    13.350		           0.083
    13.360		           0.081
    13.370		           0.069
    13.380		           0.047
    13.390		           0.018
    13.400		          -0.014
    13.410		          -0.040
    13.420		          -0.057
    13.430		          -0.062
    13.440		          -0.056
    13.450		          -0.045
    13.460		          -0.032
    13.470		          -0.022
    13.480		          -0.016
    13.490		          -0.013
    13.500		          -0.011
    13.510		          -0.010
    13.520		          -0.012
    13.530		          -0.017
    13.540		          -0.028
    13.550		          -0.041
    13.560		          -0.053
    13.570		          -0.060
    13.580		          -0.057
    13.590		          -0.043
    13.600		          -0.019
    13.610		           0.010
    13.620		           0.040
    13.630		           0.065
    13.640		           0.082
    13.650		           0.086
    13.660		           0.077
    13.670		           0.054
    13.680		           0.021
    13.690		          -0.016
    13.700		          -0.050
    13.710		          -0.074
    13.720		          -0.084
    13.730		          -0.078
    13.740		          -0.061
    13.750		          -0.035
    13.760		          -0.008
    13.770		           0.016
    13.780		           0.034
    13.790		           0.044
    13.800		           0.047
    13.810		           0.045
    13.820		           0.041
    13.830		           0.037
    13.840		           0.034
    13.850		           0.033
    13.860		           0.032
    13.870		           0.030
    13.880		           0.025
    13.890		           0.018
    13.900		           0.011
    13.910		           0.006
    13.920		           0.004
    13.930		           0.007
    13.940		           0.013
    13.950		           0.019
    13.960		           0.022
    13.970		           0.019
    13.980		           0.007
    13.990		          -0.012
    14.000		          -0.035
