EUR090.AT2,0.178212,0.282368839495,0.322239345376
FAT000.AT2,0.187002,0.185218851514,0.411953915812
FAT090.AT2,0.1592802,0.148656773425,0.473395304718
FOR000.AT2,0.116109,0.299343887704,0.266247496912
FOR090.AT2,0.114031,0.216925768228,0.230878585757
FRE075.AT2,0.0252385,0.023912946766,0.0793079482412
FRE345.AT2,0.0207863,0.0318803342886,0.043107780108
G01230.AT2,0.102575,0.0337477138762,0.0939744484906
G06230.AT2,0.4339443,0.492345922986,0.622915203807
GBZ000.AT2,0.244079,0.503066272658,0.490389441699
GBZ270.AT2,0.137248,0.29694276572,0.309047325938
GYN000.AT2,0.1319405,0.0877043976121,0.363148166001
H-CAL225.AT2,0.128176,0.153924012775,0.375749143636
H-CAL315.AT2,0.0784359,0.132998380328,0.2352291048
H-CC4045.AT2,0.115407,0.124751361563,0.259506624646
H-CC4135.AT2,0.128053,0.156254020725,0.32197389942
H-CXO225.AT2,0.274843,0.212357731498,0.593182870568
H-CXO315.AT2,0.201947,0.159630810221,0.527081871625
H-DLT262.AT2,0.237759,0.260009054167,0.595438267346
H-DLT352.AT2,0.351119,0.330033063761,0.75894226845
H-E01140.AT2,0.139489,0.158441020773,0.295807836005
H-E01230.AT2,0.134398,0.106922599827,0.275059461755
H-E03140.AT2,0.26633,0.468350676743,0.669336927997
H-E03230.AT2,0.221071,0.398808439306,0.363621980544
H-E04140.AT2,0.4852552,0.37394252445,0.992553489758
H-E05140.AT2,0.51913,0.468737080137,0.967981452905
H-E12140.AT2,0.143328,0.175794198242,0.327566567857
H-E12230.AT2,0.116267,0.218088744789,0.319253207945
H-E13140.AT2,0.116962,0.147143103886,0.299039478378
H-E13230.AT2,0.139065,0.12978031756,0.440475595431
H-PLS045.AT2,0.0424411,0.0320645448823,0.0766409798498
H-PLS135.AT2,0.0567726,0.0538753978071,0.18105933243
H-SUP045.AT2,0.109164,0.0514970198925,0.149198198462
H-SUP135.AT2,0.195422,0.0877452100812,0.257999150724
HD1255.AT2,0.0877931,0.116373692498,0.203716252205
HD1345.AT2,0.0959223,0.0973519438509,0.204579326237
HD4255.AT2,0.0918703,0.102339322755,0.26449810359
HD4345.AT2,0.0981388,0.102551394233,0.257767410331
HDA255.AT2,0.0880978,0.118727593283,0.197520051351
HDA345.AT2,0.089403,0.086586650097,0.185666959179
HIK000.AT2,0.141369,0.156410993938,0.233226146308
HIK090.AT2,0.147591,0.154117173936,0.37227775903
HOS180.AT2,0.08696707,0.145740563179,0.21427691943
HVR150.AT2,0.1563454,0.125153051667,0.46428060181
IST090.AT2,0.0438885,0.0770444879879,0.0887501437709
IST180.AT2,0.053208,0.0899926467407,0.0893554364896
IZN090.AT2,0.1361623,0.288615070171,0.279315623023
IZN180.AT2,0.09811634,0.160282469949,0.267128969165
IZT090.AT2,0.219541,0.297772343857,1.08570984385
IZT180.AT2,0.152082,0.226033696409,0.513566070972
JOS000.AT2,0.2736971,0.274556863181,0.7000280684
JOS090.AT2,0.2840311,0.430551285972,0.726313507383
K-CVK090.AT2,0.1326988,0.0775936537996,0.244828186898
KAK000.AT2,0.251447,0.187365479819,0.604159224937
KAK090.AT2,0.34472,0.276630585138,0.819978552934
KJM090.AT2,0.5985144,0.743551576391,1.21968541048
KUT090.AT2,0.06018802,0.197412291998,0.117863947117
MCF000.AT2,0.1264644,0.0681883222755,0.230390485396
MCF090.AT2,0.1253264,0.230515379094,0.340428059102
MCG270.AT2,0.08799876,0.0174434173536,0.104216834976
MDR000.AT2,0.1203836,0.0928062957842,0.583947554896
MDR090.AT2,0.0564257,0.163446109844,0.181466162127
MSK000.AT2,0.04396531,0.0658176605935,0.0615550154508
MVH000.AT2,0.187906,0.166438506459,0.325599472583
MVH090.AT2,0.140461,0.201881398387,0.36503503976
MZH000.AT2,0.0696466,0.0435343694922,0.202022345694
MZH090.AT2,0.0523755,0.0473944926093,0.0807663206631
NIS000.AT2,0.5093376,0.372881749266,1.30466785215
NIS090.AT2,0.5027494,0.366225496596,1.06296809232
NPS000.AT2,0.135777,0.110303062582,0.318376092077
NPS090.AT2,0.133655,0.14461660148,0.338994133769
NYA090.AT2,0.02413834,0.0269219586955,0.0523512107271
OKA000.AT2,0.0814049,0.0484281479409,0.226034763706
OKA090.AT2,0.0593784,0.0319789336312,0.148726429655
ORR090.AT2,0.5683221,0.518283967877,1.19087973179
ORR360.AT2,0.5142601,0.520226333652,1.44233164741
OSA000.AT2,0.0786731,0.183046984588,0.178037365611
OSA090.AT2,0.0635208,0.170044261288,0.218440326267
PMN000.AT2,0.06683115,0.127984292917,0.227745393447
PSA000.AT2,0.07566682,0.108952045451,0.193091724367
RIM015.AT2,0.03511372,0.0829423212024,0.100221684894
RIO360.AT2,0.5489271,0.418751178498,1.4987768643
SHI000.AT2,0.2432332,0.377949488147,0.428362308598
SHI090.AT2,0.2119157,0.278965990463,0.517037547542
SHL000.AT2,0.228508,0.0691914828661,0.293267073328
SHL090.AT2,0.188766,0.0630073425268,0.260037675319
SHP010.AT2,0.10134,0.0777752126948,0.206218675025
SHP280.AT2,0.0684822,0.0899689527469,0.207851144836
SIL000.AT2,0.04988171,0.0373423153793,0.0687156078741
SIL090.AT2,0.04014831,0.0507322084998,0.051509408495
SJL270.AT2,0.0810278,0.0651541378426,0.218307601337
SJL360.AT2,0.0696529,0.051041974375,0.267468372266
SKR090.AT2,0.3764332,0.794947094004,0.870450375842
TKR090.AT2,0.0348568,0.0277504411502,0.105201790418
TKR180.AT2,0.0362796,0.0437377538784,0.0773390862527
TMB205.AT2,0.357355,0.21478630738,0.62971480286
TMB295.AT2,0.271779,0.150036406285,0.79787197859
YER270.AT2,0.2448031,0.51408137847,0.372768292518
YER360.AT2,0.151528,0.297093637158,0.462826241489
YPT060.AT2,0.267661,0.657398260421,0.589174597584
YPT330.AT2,0.348991,0.621770347903,0.637512568457
ZYT000.AT2,0.1080476,0.18520069536,0.22204387564
ZYT090.AT2,0.1102446,0.152407438736,0.278973776884
